"1,512",0.05676612630486488,2.58696365543276
"2,512",0.04952346906065941,2.6736412861849126
"3,512",0.04395674169063568,2.4547621856037147
"4,512",0.05896598473191261,2.7376647633477935
"5,512",0.054525576531887054,2.649543209092308
"6,512",0.04032799229025841,2.6402410595052688
"7,512",0.04670747369527817,2.550240141716618
"8,512",0.044180817902088165,2.4950414505736633
"9,512",0.04926048219203949,2.6187859279081116
"10,512",0.04659559577703476,2.542913407321912
"mean,512",0.04908102601766586,2.594979708668706
